id_establecimiento,id_departamento,jardin_infantes,primario,secundario
39576,34063,,1,
39577,34063,,1,
39578,34063,,1,
39579,34063,,1,
39580,34035,1,,
39581,34035,1,,
39582,34007,1,,
39583,34007,1,,
39584,34007,1,,
39585,34007,1,,
39586,34007,1,,
39593,34007,,,1
39594,34007,,,1
39595,34007,,,1
39596,34007,,,1
39597,34049,,,1
39598,34049,,,1
39599,34049,,,1
39600,34049,,,1
39601,34028,,,1
39602,34028,,,1
39603,34028,,,1
39604,34007,,,1
39605,34007,,,1
39606,34021,,,1
39607,34014,,,1
39608,34021,,,1
39609,34021,,,1
39610,34021,,,1
39611,34035,,,1
39612,34007,,,1
39613,34035,,,1
39614,34035,,,1
39615,34035,,,1
39616,34035,,,1
39617,34035,,,1
39618,34035,,,1
39619,34035,,,1
39621,34035,,,1
39622,34035,,,1
39623,34014,,,1
39624,34014,,,1
39625,34014,,,1
39626,34014,,,1
39627,34035,,,1
39628,34021,,,1
39629,34035,,,1
39630,34035,,,1
39631,34035,,,1
39632,34035,,,1
39633,34035,,,1
39634,34035,,,1
39635,34035,,,1
39636,34035,,,1
39637,34035,,,1
39638,34035,,,1
39639,34035,,,1
39640,34035,,,1
39641,34035,,,1
39642,34035,,,1
39643,34035,,,1
39644,34035,,,1
39645,34042,,,1
39646,34042,,,1
39647,34042,,,1
39648,34042,,,1
39649,34042,,,1
39650,34042,,,1
39651,34049,,,1
39652,34049,,,1
39653,34049,,,1
39654,34049,,,1
39655,34049,,,1
39656,34056,,,1
39657,34056,,,1
39658,34049,,,1
39659,34049,,,1
39660,34049,,,1
39661,34049,,,1
39662,34049,,,1
39663,34056,,,1
39664,34056,,,1
39665,34056,,,1
39666,34056,,,1
39667,34056,,,1
39668,34056,,,1
39669,34056,,,1
39670,34056,,,1
39671,34056,,,1
39672,34056,,,1
39673,34056,,,1
39674,34056,,,1
39675,34014,,,1
39676,34056,,,1
39677,34063,,,1
39678,34007,,,1
39679,34007,,,1
39680,34007,,,1
39681,34035,,,1
39682,34035,,,1
39683,34035,,,1
39684,34035,,,1
39685,34035,,,1
39686,34035,,,1
39687,34035,,,1
39688,34035,,,1
39689,34056,1,,
39690,34056,1,,
39691,34056,1,,
39692,34056,1,,
39693,34056,1,,
39694,34056,1,,
39695,34021,1,,
39696,34021,1,,
39697,34014,1,,
39698,34021,1,,
39699,34021,1,,
39700,34021,1,,
39701,34021,1,,
39702,34021,1,,
39703,34014,1,,
39704,34021,1,,
39705,34021,1,,
39706,34021,1,,
39707,34021,1,,
39708,34021,1,,
39709,34035,,1,
39721,34035,1,,
39722,34035,1,,
39723,34035,1,,
39724,34035,1,,
39725,34035,1,,
39726,34035,1,,
39727,34035,1,,
39728,34035,1,,
39729,34035,1,,
39730,34035,1,,
39731,34035,1,,
39732,34056,,,1
39733,34007,,,1
39734,34007,,,1
39735,34007,,1,
39737,34035,1,,
39738,34035,1,,
39739,34035,1,,
39740,34035,1,,
39741,34035,1,,
39742,34007,1,,
39743,34035,1,,
39744,34035,1,,
39745,34035,1,,
39746,34035,1,,
39747,34035,1,,
39748,34035,1,,
39749,34035,1,,
39750,34035,1,,
39751,34035,1,,
39752,34035,1,,
39753,34035,1,,
39754,34035,1,,
39755,34035,1,,
39756,34035,1,,
39757,34035,1,,
39758,34035,1,,
39759,34014,,,1
39760,34035,,,1
39761,34021,,,1
39762,34042,,,1
39763,34056,,,1
39764,34035,,,1
39765,34035,,,1
39766,34042,,,1
39767,34035,,,1
39768,34035,,,1
39774,34035,,,1
39775,34035,,,1
39777,34063,,1,
39779,34014,,,1
39790,34056,,,1
39791,34049,,,1
39792,34014,,,1
39793,34049,,,1
39794,34014,,,1
39795,34014,,,1
39796,34049,,,1
39797,34049,,,1
39798,34035,,,1
39799,34049,,,1
39802,34056,,,1
39803,34056,,,1
39804,34049,,,
39805,34021,,,1
39806,34021,,,1
39807,34021,,,1
39808,34021,,,1
39811,34014,,,
39814,34035,,,1
39815,34014,1,,
39816,34014,1,,
39817,34014,1,,
39818,34014,1,,
39819,34014,1,,
39820,34014,1,,
39821,34014,1,,
39822,34014,1,,
39823,34014,1,,
39824,34014,1,,
39826,34056,1,,
39827,34035,1,,
39828,34056,1,,
39830,34056,1,,
39831,34035,1,,
39832,34035,1,,
39833,34049,1,,
39834,34049,1,,
39835,34049,1,,
39836,34014,1,,
39837,34035,,,1
39845,34014,,,
39846,34014,1,,
39847,34014,1,,
39848,34014,1,,
39849,34063,,,1
39850,34014,1,,
39851,34035,,,1
39852,34042,1,,
39853,34042,1,,
39854,34042,1,,
39855,34056,,1,
39856,34049,,,1
39857,34014,,,1
39858,34049,1,,
39859,34049,1,,
39860,34049,1,,
39861,34049,1,,
39862,34049,1,,
39863,34049,1,,
39864,34049,1,,
39865,34049,1,,
39866,34049,1,,
39867,34014,,1,
39868,34014,,,
39869,34014,1,,
39870,34014,1,,
39871,34014,1,,
39872,34014,1,,
39873,34063,,,1
39874,34063,,,1
39875,34028,,,1
39876,34014,,,
39877,34035,1,,
39878,34035,1,,
39879,34035,1,,
39880,34035,1,,
39881,34035,1,,
39882,34035,1,,
39883,34035,1,,
39884,34007,,,1
39885,34063,,,
39886,34035,,,1
39887,34035,,,1
39888,34035,,,1
39889,34035,,,1
39890,34042,,,1
39891,34035,,,1
39892,34056,,,1
39893,34056,,,1
39894,34056,,,1
39895,34056,,,1
39896,34035,,,1
39897,34056,,,1
39898,34056,,,1
39899,34056,,,1
39900,34056,,,1
39901,34056,,,1
39902,34056,,,1
39903,34056,,,1
39904,34056,,,1
39905,34056,,,1
39906,34056,,,1
39907,34056,,,1
39908,34056,,,1
39909,34056,,,1
39910,34056,,,1
39911,34056,,,1
39912,34056,,,1
39913,34056,,,1
39914,34056,,,1
39915,34056,,,1
39916,34056,,,1
39917,34056,,,1
39918,34049,,,1
39919,34049,,,1
39920,34049,,,1
39921,34049,,,1
39922,34049,,,1
39923,34063,,,1
39924,34014,,,
39925,34035,1,,
39926,34049,1,,
39927,34049,1,,
39928,34049,1,,
39929,34049,1,,
39930,34049,1,,
39931,34049,1,,
39932,34014,1,,
39933,34014,1,,
39934,34007,,1,
39935,34014,1,,
39936,34014,1,,
39937,34063,,1,
39938,34035,,1,
39939,34007,,1,
39940,34014,1,,
39941,34014,1,,
39942,34014,1,,
39943,34014,1,,
39944,34042,1,,
39945,34056,1,,
39946,34056,,1,
39947,34049,,1,
39949,38021,,1,
39950,38021,,1,
39951,38021,,1,
39952,38021,,,1
39954,38021,1,1,
39956,38021,1,1,1
39957,38021,1,1,1
39958,38063,1,1,
39959,38021,,,1
39960,38021,1,,
39961,38021,,1,
39962,38021,,,1
39963,38014,,1,
39964,38014,1,1,
39965,38014,1,1,
39966,38021,,,1
39967,38021,,1,
39969,38021,,,1
39970,38021,,1,
39971,38021,,,1
39972,38021,,,1
39973,38021,,,1
39974,38021,,1,
39975,38021,,1,
39976,38021,,1,
39977,38021,,,1
39978,38021,,1,
39979,38021,,1,
39980,38021,,,
39984,38021,1,1,
39985,38021,,1,
39987,38021,,,
39991,38021,,,1
39992,38021,,1,
39993,38014,,,1
39994,38014,1,1,
39995,38014,,,1
39996,38014,,1,
39997,38014,1,1,
39998,38014,,1,
40008,38021,,1,
40009,38021,,,1
40010,38021,1,1,
40011,38021,,1,
40014,38021,,1,
40015,38021,,,1
40017,38021,,,
40018,38063,1,1,
40019,38070,1,1,
40020,38070,1,1,
40021,38021,,1,
40022,38021,,1,
40023,38014,1,1,
40024,38014,,,1
40025,38014,1,1,
40026,38014,,1,
40027,38014,,1,
40028,38014,,,1
40029,38014,,1,
40030,38014,,1,
40031,38021,,1,
40036,38021,,1,
40037,38021,,1,
40038,38021,,,1
40039,38021,1,1,
40040,38021,,1,
40041,38021,1,1,1
40042,38021,,,1
40043,38021,,,1
40044,38021,,,1
40045,38021,,,1
40046,38021,,,1
40049,38014,,1,
40050,38014,1,1,
40051,38056,1,1,
40052,38056,1,1,
40053,38056,,,1
40054,38056,1,1,
40055,38056,1,1,
40056,38014,,1,
40057,38014,1,1,
40058,38056,1,1,
40060,38021,1,1,
40061,38021,,1,
40062,38021,1,1,
40063,38021,1,1,
40064,38021,1,1,
40065,38021,,1,
40066,38021,,1,
40067,38021,1,1,
40068,38021,,,1
40069,38021,1,1,
40070,38021,1,1,
40071,38021,,1,
40072,38021,,1,
40073,38021,,,1
40074,38021,,,1
40076,38042,1,1,
40077,38042,1,1,
40078,38042,1,1,
40079,38042,1,1,
40080,38042,,1,
40081,38042,,,1
40082,38021,,1,
40083,38021,,,1
40084,38042,1,1,1
40085,38042,,1,
40087,38094,1,1,
40088,38094,1,1,
40089,38094,1,1,
40090,38094,1,1,
40091,38028,1,1,
40092,38028,1,1,
40093,38028,,1,
40094,38028,1,1,
40095,38028,,1,
40096,38028,,1,
40097,38028,1,1,
40098,38028,1,1,
40099,38028,1,1,
40100,38014,,1,
40101,38014,,,1
40102,38014,1,1,
40103,38014,,1,
40104,38021,,,1
40105,38021,,1,
40106,38021,1,1,
40107,38021,1,1,
40108,38021,,,1
40109,38042,,,1
40110,38042,1,1,1
40111,38042,1,1,
40112,38042,1,1,
40114,38042,,,1
40115,38042,,,1
40116,38021,,1,
40117,38042,,1,
40119,38042,,1,
40120,38042,,1,
40121,38042,,1,
40122,38042,,1,
40123,38094,,1,
40124,38094,,1,
40125,38094,,1,
40126,38028,1,1,
40127,38028,,1,
40128,38028,1,1,
40129,38028,1,1,
40130,38028,1,1,
40131,38028,1,1,
40132,38028,1,1,
40133,38028,,,1
40135,38021,,1,
40136,38021,,1,
40139,38063,1,1,1
40140,38063,1,1,
40141,38070,1,1,
40142,38070,,,1
40143,38070,1,1,
40144,38035,1,1,
40145,38105,,,1
40146,38105,1,1,
40147,38105,1,1,
40148,38105,,1,
40149,38105,1,1,
40150,38105,1,1,
40152,38063,,1,
40153,38063,,,1
40154,38063,,,1
40155,38063,,,1
40156,38063,,1,
40157,38063,,1,
40159,38021,,1,
40160,38021,,,1
40161,38021,,1,
40162,38063,,,1
40163,38063,,1,
40164,38063,,1,
40165,38063,,1,
40166,38063,,1,
40167,38063,,1,
40168,38063,,,1
40169,38035,,1,
40170,38070,,1,
40172,38070,,,1
40173,38035,1,1,
40174,38035,,,1
40175,38105,1,1,
40176,38035,,1,
40177,38035,1,1,
40178,38035,,1,
40179,38035,,1,
40180,38035,,,1
40181,38063,,1,
40182,38063,,1,
40183,38063,,1,
40184,38098,1,1,
40185,38098,1,1,
40186,38098,1,1,
40187,38098,1,1,
40188,38098,1,1,
40190,38007,1,1,
40191,38098,1,1,
40192,38098,1,1,
40193,38098,1,1,
40194,38098,1,1,
40195,38084,,1,
40196,38007,1,1,
40197,38007,1,1,
40198,38007,1,1,
40199,38007,1,1,
40200,38084,1,1,
40201,38084,1,1,
40202,38084,1,1,
40203,38084,1,1,
40204,38084,,1,
40205,38035,,1,
40206,38035,,1,
40207,38035,,1,
40208,38035,,1,
40209,38035,,1,
40211,38112,1,1,
40212,38112,,1,
40213,38112,1,1,
40214,38112,1,1,
40215,38112,1,1,
40216,38112,1,1,
40217,38112,1,1,
40218,38112,1,1,
40219,38112,1,1,
40220,38112,1,1,
40221,38112,1,1,
40222,38077,1,1,
40223,38077,1,1,
40224,38077,,1,
40225,38077,1,1,
40226,38077,1,1,
40227,38112,1,1,
40228,38007,,1,
40229,38112,1,1,
40230,38112,,1,
40231,38112,1,1,
40232,38112,1,1,
40233,38112,1,1,
40234,38112,1,1,
40235,38112,1,1,
40236,38112,1,1,
40237,38112,1,1,
40238,38112,1,1,
40239,38112,1,1,
40240,38112,,1,
40241,38112,1,1,
40242,38112,,,1
40243,38007,,1,
40244,38007,1,1,
40245,38007,1,1,
40246,38112,1,1,
40247,38007,1,1,
40248,38007,1,1,
40249,38007,1,1,
40251,38007,1,1,
40252,38007,,1,
40253,38007,1,1,
40254,38049,1,1,
40255,38049,1,1,
40256,38077,1,1,
40257,38049,1,1,
40258,38077,1,1,
40259,38077,1,1,
40260,38077,1,1,
40261,38049,,1,
40262,38049,,1,
40263,38112,1,1,
40264,38077,1,1,
40265,38028,,1,
40266,38094,1,1,
40267,38094,,1,
40268,38094,1,1,
40269,38094,,1,
40270,38094,1,1,
40271,38094,,1,
40272,38094,1,1,
40273,38098,1,1,
40274,38098,,,1
40275,38098,1,1,
40276,38098,1,1,
40277,38098,,,1
40278,38084,1,1,
40279,38007,1,1,
40280,38035,,,
40284,38035,,,1
40285,38035,,,1
40286,38035,,1,
40287,38094,,,1
40288,38112,,1,
40289,38007,,1,
40290,38112,,1,
40291,38007,,1,
40292,38077,1,1,
40293,38112,1,1,
40294,38112,,,1
40295,38007,1,1,
40296,38007,,1,
40297,38049,1,1,
40298,38049,1,1,
40299,38049,1,1,
40300,38049,1,1,
40301,38077,1,1,
40302,38112,1,1,
40303,38049,1,1,
40304,38028,,1,
40306,38028,1,1,
40307,38028,,,1
40308,38094,1,1,
40309,38094,,,1
40310,38021,1,1,1
40312,38014,1,1,
40313,38014,,1,
40314,38021,,,
40319,38035,1,1,
40321,38070,1,1,
40322,38070,,,1
40323,38028,1,1,
40324,38028,1,1,
40328,38021,,1,
40330,38021,,1,
40331,38014,,,1
40332,38014,1,1,
40333,38014,,1,
40334,38014,,,1
40335,38014,,,1
40336,38014,,1,
40337,38021,,,1
40338,38021,,1,
40339,38021,1,,
40340,38021,,,1
40341,38035,,,1
40342,38035,1,1,
40343,38035,,,1
40344,38035,,1,
40345,38035,,,1
40346,38035,,1,
40347,38035,,,1
40348,38035,1,1,
40349,38035,1,,
40350,38035,,1,
40351,38035,,1,
40352,38035,,,1
40353,38070,,1,
40354,38070,,1,
40355,38035,,1,
40356,38035,,,1
40357,38035,,1,
40358,38035,,1,
40359,38028,,,1
40360,38028,,1,
40362,38028,1,1,
40363,38021,,,1
40364,38021,,1,
40365,38021,,1,
40366,38042,,,1
40367,38021,,1,
40368,38042,,1,
40369,38021,,1,
40370,38042,,1,
40371,38063,,,1
40372,38014,,,1
40373,38014,1,1,
40374,38021,,,1
40375,38070,,,1
40376,38063,,1,
40377,38063,,1,
40378,38014,1,1,
40379,38014,,,
40383,38021,,,1
40384,38021,,1,
40385,38014,,1,
40386,38070,,1,
40388,38063,,,
40392,38070,1,1,
40393,38063,1,1,
40395,38014,1,1,
40396,38014,,1,
40397,38063,,,1
40398,38063,1,1,
40399,38014,,,1
40400,38014,1,1,1
40401,38042,1,1,
40402,38021,,,1
40403,38021,,1,
40404,38021,1,,
40405,38021,,,
40408,38028,1,1,
40409,38094,1,1,
40411,38028,1,1,
40412,38028,1,1,
40413,38028,,1,
40414,38028,1,1,
40415,38028,1,1,
40416,38028,,1,
40417,38028,1,1,
40418,38028,1,1,
40419,38028,1,1,
40420,38070,,1,
40421,38063,,,1
40423,38063,,1,
40424,38063,,,1
40425,38063,1,1,
40426,38063,,1,
40427,38063,1,1,
40428,38063,1,1,
40429,38063,1,1,
40430,38063,,1,
40431,38063,1,1,
40432,38063,1,1,
40433,38063,,1,
40435,38063,1,1,
40436,38063,1,1,
40437,38063,,,1
40439,38105,1,1,
40440,38098,1,1,
40441,38007,1,1,
40442,38007,1,1,
40443,38007,1,1,
40444,38007,1,1,
40445,38007,1,1,
40446,38007,,1,
40447,38007,,1,
40448,38084,1,1,
40449,38084,1,1,
40450,38084,,,1
40451,38112,,,
40453,38112,,1,
40454,38077,1,1,
40455,38112,1,1,
40456,38077,1,1,
40457,38007,1,1,
40458,38007,1,1,
40459,38007,1,1,
40460,38077,1,1,
40461,38077,1,1,
40462,38077,1,1,
40463,38094,,1,
40464,38021,,1,
40465,38021,,1,
40466,38014,,1,
40468,38014,1,1,
40469,38035,,1,
40471,38035,,1,
40472,38035,1,1,
40473,38021,,,
40475,38070,1,1,
40476,38028,1,1,
40477,38070,1,1,
40478,38070,,,1
40479,38063,1,1,
40480,38063,1,1,
40481,38070,1,1,
40482,38098,1,1,
40483,38021,1,1,1
40484,38021,1,1,1
40485,38021,1,1,1
40486,38021,1,,
40487,38021,,,1
40488,38007,,1,
40496,38105,1,1,
40500,38021,1,1,1
40501,38021,,,
40502,38112,,1,
40503,38014,1,1,1
40504,38070,,,1
40505,38021,,,1
40506,38056,1,1,
40507,38021,,,1
40529,38014,1,1,1
40530,38028,,1,
40531,38014,,,1
40532,38021,,,
40535,38021,1,,
40537,38049,1,1,
40538,38021,1,1,
40540,38007,,1,
40541,38014,,1,
40542,38094,,,1
40544,38098,,,1
40545,38021,1,,
40546,38063,,1,
40547,38021,1,1,
40548,38021,,1,
40549,38112,1,1,
40550,38063,,1,
40551,38021,,1,
40552,38014,1,1,1
40553,38014,,1,
40554,38021,,,1
40555,38007,,,1
40557,38077,,,1
40558,38049,,,1
40559,38028,,,1
40560,38094,,,1
40561,38042,,,1
40564,38021,,,1
40565,38021,,1,
40566,38021,,1,
40567,38042,,1,
40569,38021,1,,
40570,38021,1,,
40571,38063,1,,
40572,38021,1,,
40573,38021,1,,
40575,38021,1,,
40578,38014,1,,
40579,38014,1,,
40580,38014,1,,
40583,38077,,,1
40585,38042,1,,
40586,38021,1,,
40587,38021,,,
40589,38021,,,
40590,38094,,,
40592,38021,1,,
40594,38014,,,1
40595,38021,,,
40597,38021,,1,
40598,38084,1,1,
40599,38021,,,
40600,38049,,,1
40601,38077,,,1
40602,38112,,,1
40603,38021,,,
40604,38021,,,
40605,38021,,,
40606,38021,,,
40607,38028,,,
40609,38049,,,1
40610,38007,,,1
40612,38007,,,1
40613,38014,,1,
40614,38077,,,1
40615,38021,,1,
40616,38063,,,1
40617,38063,,,1
40618,38112,,,1
40619,38084,,,1
40624,38028,,,1
40626,38063,,1,
40628,38035,,,1
40629,38021,,,
40631,38042,,,
40632,38063,,1,
40634,38021,,,1
40635,38021,,,
40636,38021,,1,
40637,38021,1,,
40638,38042,,1,
40639,38014,,1,
40640,38105,,,1
40641,38021,,1,
40642,38007,,,1
40643,38007,,,1
40644,38112,,,1
40645,38035,,,1
40647,38021,,,1
40648,38084,,,1
40649,38028,,,1
40650,38021,,,
40653,38094,1,1,
40655,38021,,1,
40657,38028,,,1
40658,38098,1,1,
40659,38028,,,1
40660,38035,,,1
40661,38077,,,1
40662,38063,,,1
40663,38021,,,1
40670,38105,,,1
40671,38112,,1,
40673,38021,,,1
40674,38021,,,1
40675,38021,,,1
40676,38056,,,1
40677,38014,,,1
40678,38035,,,1
40679,38014,,,1
40680,38021,,,1
40681,38063,,,1
40682,38014,,,1
40683,38021,,1,
40684,38021,,,1
40685,38021,,,1
40686,38021,,1,
40687,38112,1,,
40688,38028,,,1
40689,38035,1,,
40690,38021,1,,
40691,38021,1,,
40692,38021,1,,
40693,38014,1,,
40694,38014,,,1
40695,38063,,,1
40696,38021,1,,
40697,38007,1,,
40698,38007,1,,
40699,38028,1,,
40701,38021,1,,
40703,38042,1,,
40704,38042,1,,
40705,38014,1,,
40707,38063,1,,
40709,38063,1,,
40710,38063,1,,
40712,38035,1,,
40715,38035,1,,
40718,38112,1,,
40721,38007,1,,
40723,38094,1,,
40725,38021,1,,
40726,38021,1,,
40727,38021,1,,
40729,38021,1,,
40731,38021,1,,
40732,38021,1,,
40733,38021,1,,
40734,38021,1,,
40735,38021,1,,
40737,38021,1,,
40739,38021,1,,
40741,38021,1,,
40742,38042,1,,
40744,38042,1,,
40745,38042,1,,
40746,38014,1,,
40747,38014,1,,
40748,38063,1,,
40750,38063,1,,
40752,38063,1,,
40753,38035,1,,
40755,38035,,,1
40756,38021,,,1
40758,38021,1,,
40759,38035,,1,
40761,38094,,,1
40762,38007,,,1
40763,38021,,,
40764,38021,,,
40765,38098,,,1
40766,38021,1,,
40768,38063,1,1,
40769,38021,1,,
40771,38021,1,,
40772,38021,1,,
40773,38014,1,,
40775,38063,1,,
40777,38063,1,,
40778,38063,1,,
40779,38035,1,,
40781,38035,1,,
40782,38035,1,,
40783,38021,1,,
40784,38063,,,1
40785,38014,,1,
40793,38042,,,1
40794,38007,,,1
40796,38021,,,1
40797,38063,,,1
40798,38035,,,1
40799,38049,,,1
40800,38049,,,1
40801,38077,,,1
40802,38007,,,1
40803,38105,,,1
40804,38105,,,1
40805,38049,,,1
40807,38021,,,
40808,38021,,,
40809,38077,,,1
40810,38021,,,1
40814,38021,,1,
40817,38021,,,
40819,38063,1,,
40821,38021,1,,
40822,38021,,,
40824,38021,,,1
40825,38028,,,1
40826,38028,,,1
40827,38028,,,1
40828,38028,,,1
40829,38028,,,1
40830,38028,,,1
40831,38007,,,1
40832,38084,,,1
40833,38021,,,1
40834,38042,,,1
40835,38021,,,1
40842,38021,,,
40843,38063,,,
40844,38014,,,1
40847,38014,,,1
40848,38105,,,1
40849,38084,,,1
40850,38042,,1,
40851,38021,,,
40852,38021,1,,
40853,38014,1,,
40854,38042,1,,
40855,38063,1,,
40857,38021,1,,
40858,38021,1,,
40859,38021,1,,
40860,38042,1,,
40861,38063,,,1
40862,38112,1,,
40863,38112,1,,
40864,38021,1,,
40865,38021,,1,
40866,38021,,,1
40867,38021,,,
40868,38035,1,,
40869,38035,1,,
40871,38035,1,,
40873,38021,,,
40875,38021,1,,
40876,38021,,1,
40877,38084,,,1
40878,38063,1,,
40882,38021,1,,
40883,38021,,,
40884,38021,1,,
40886,38021,1,,
40887,38028,1,,
40889,38014,1,,
40890,38077,,,1
40891,38021,,,1
40892,38112,,,1
40893,38077,,,1
40894,38049,,,1
40895,38028,,,1
40896,38028,,,1
40897,38084,,,1
40898,38084,,,1
40899,38028,,,1
40900,38007,,,1
40901,38028,,,1
40902,38098,,,1
40903,38070,1,,
40905,38070,1,,
40908,38063,1,,
40909,38035,1,,
40910,38021,1,,
40911,38021,1,,
40921,38021,1,,
40922,38021,1,,
40924,38042,1,,
40925,38042,1,,
40926,38035,1,,
40927,38021,1,,
40928,38014,1,,
40929,38014,1,,
40930,38014,,,1
40931,38035,,,1
40932,38035,1,,
40933,38021,1,,
40934,38021,1,,
40935,38035,1,,
40936,38042,1,,
40937,38063,,1,
40938,38014,1,,
40939,38070,1,,
40940,38014,1,,
40941,38014,1,,
40942,38014,1,,
40943,38042,1,,
40944,38021,1,,
40945,38094,1,,
40946,38094,1,,
40947,38063,1,,
40948,38014,1,,
40949,38014,1,,
40950,38021,1,1,
40953,38021,,,1
40954,38021,,,1
40955,38042,,,1
40956,38098,,,1
40957,38014,,,1
40958,38014,,,1
40959,38112,,,1
40960,38098,,,1
40961,38014,,,1
40962,38021,,,1
40963,38094,,,1
40964,38094,,,1
40965,38007,,,1
40966,38021,1,,
40967,38021,1,,
40968,38014,,,1
40969,38063,,,1
40970,38063,,,1
40971,38063,,,1
40972,38063,,,1
40973,38063,,,1
40974,38063,,,1
40975,38070,,,1
40976,38070,,,1
40977,38070,,,1
40978,38070,,,1
40979,38021,1,,
40980,38035,1,,
40981,38021,1,,
40982,38112,1,,
40983,38021,1,,
40984,38014,1,,
40985,38084,,,1
40986,38014,,,1
40987,38021,1,,
40988,38021,1,,
40989,38021,1,,
40990,38063,1,,
40991,38021,1,,
40992,38035,1,,
40993,38070,1,,
40997,38070,,1,
40998,38063,1,,
40999,38014,1,,
41001,38070,1,,
41002,38014,,,1
41003,38112,,,1
41004,38035,,,1
41005,38084,1,,
41006,38014,1,,
41007,38014,1,,
41008,38014,1,,
41009,38014,1,,
41011,38021,,,
41012,38112,1,,
41013,38021,,,
41014,38021,,,
41015,38021,,,
41016,38042,,,
41017,38028,1,,
41018,38035,,,
41020,38035,,1,
41021,38014,,1,
41022,38063,1,,
41023,38021,,,
41024,38021,1,,
41025,38014,1,1,
41026,42133,,,1
41027,42133,,1,
41028,42133,,1,
41029,42133,,,1
41030,42133,,,1
41032,42133,,1,
41033,42133,,1,
41034,42126,,1,
41035,42126,1,,
41036,42126,1,,
41037,42126,1,,
41038,42126,1,,
41039,42126,,1,
41040,42126,,1,
41041,42133,,1,
41042,42133,,,1
41043,42133,,1,
41044,42133,,,1
41045,42133,1,1,1
41046,42126,,,1
41047,42133,,1,
41048,42133,,1,
41050,42126,,,1
41051,42126,,,1
41052,42126,1,1,
41053,42126,,1,
41054,42126,,1,
41055,42126,,,1
41056,42147,,1,
41057,42147,,1,
41058,42147,,1,
41059,42133,,,1
41060,42056,,1,
41062,42056,,1,
41063,42056,,,1
41064,42056,,,1
41065,42126,,1,
41066,42126,,1,
41067,42126,,1,
41068,42056,,,1
41069,42133,,,1
41070,42056,,,1
41071,42056,,,1
41072,42056,,1,
41073,42056,,,1
41074,42056,,1,
41075,42147,,1,
41076,42147,,,1
41077,42056,,1,
41078,42056,,1,
41079,42056,,1,
41080,42056,,,1
41081,42126,,,1
41082,42126,,,1
41083,42126,,1,
41084,42126,,1,
41085,42147,,,1
41086,42133,,1,
41087,42133,,,1
41088,42133,,1,
41090,42056,,1,
41091,42105,,,1
41093,42105,1,1,1
41094,42105,,1,
41095,42119,,1,
41096,42119,,1,
41097,42119,1,,
41098,42119,1,,
41099,42119,1,,
41100,42119,1,,
41101,42119,1,,
41102,42035,1,,
41104,42119,,1,
41105,42119,,,
41106,42133,,,
41107,42119,,1,
41108,42105,1,1,
41109,42105,,1,
41110,42105,,1,
41111,42105,,1,
41112,42105,1,,
41113,42105,1,,
41114,42105,1,,
41116,42105,,1,
41117,42105,1,1,1
41118,42105,,1,
41119,42105,,,1
41120,42105,,,1
41121,42105,,,
41122,42105,,1,
41123,42105,,1,
41124,42105,,1,
41125,42105,,,1
41126,42105,1,1,1
41128,42105,1,1,1
41129,42105,,,1
41130,42105,,,1
41131,42119,,,1
41132,42119,,1,
41133,42119,,,1
41134,42105,,1,
41135,42105,,,1
41136,42105,,1,
41148,42105,,1,
41149,42105,,1,
41150,42119,,1,
41155,42105,,1,
41156,42119,,1,
41157,42105,,,
41158,42119,,,1
41159,42105,1,,
41160,42105,1,,
41161,42105,1,,
41162,42105,,,1
41163,42035,,,
41164,42133,,,
41165,42049,,,
41166,42035,,1,
41167,42035,,1,
41168,42035,,1,
41169,42035,,1,
41170,42035,,1,
41172,42098,,1,
41173,42098,,,1
41178,42098,,1,
41179,42021,,,1
41181,42021,,1,
41182,42021,1,1,1
41183,42140,1,1,
41184,42021,,1,
41185,42021,,1,
41188,42028,,,1
41189,42028,,1,
41190,42028,1,,
41192,42028,,,1
41193,42028,,1,
41194,42028,,,1
41195,42028,,1,
41196,42035,,,1
41197,42035,1,,
41198,42035,1,,
41199,42035,1,,
41200,42035,1,,
41201,42035,1,,
41202,42035,1,,
41203,42035,1,,
41204,42035,,1,
41205,42035,,1,
41206,42035,,1,
41207,42035,,,1
41208,42035,,,1
41209,42098,,,1
41211,42021,,1,
41213,42021,,1,
41224,42140,,1,
41225,42140,,1,
41226,42140,,,1
41227,42021,,,1
41228,42021,,1,
41229,42021,,1,
41230,42021,,1,
41231,42021,,,1
41233,42035,,1,
41234,42035,,,1
41235,42035,,,1
41239,42098,1,1,
41240,42098,,,1
41241,42098,,,
41242,42098,1,1,
41243,42098,,1,
41244,42021,,1,
41245,42021,,1,
41246,42021,,1,
41247,42021,,1,
41248,42021,,,1
41249,42140,,1,
41250,42021,,1,
41251,42021,1,1,1
41252,42035,,1,
41253,42098,,1,
41255,42098,,,1
41256,42098,,1,
41257,42021,1,,
41258,42021,1,,
41259,42021,1,,
41260,42021,1,,
41261,42021,,1,
41262,42021,,1,
41263,42140,1,1,
41264,42140,1,1,
41265,42021,1,,
41266,42021,1,,
41267,42021,1,,
41268,42021,1,,
41269,42021,,1,
41270,42021,1,1,1
41271,42021,,1,
41272,42021,,1,
41273,42021,1,1,
41275,42021,,,1
41282,42021,1,,
41284,42140,,,
41285,42112,,,
41286,42077,,,
41297,42021,,,1
41298,42021,,,1
41299,42021,,,1
41307,42021,,1,
41309,42021,,,1
